id,BIO_anno
1585,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O
1586,O O B-COMMENTS_N I-COMMENTS_N O
1587,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1588,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1589,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O I-COMMENTS_ADJ
1590,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N
1591,O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1592,O O O O B-BANK I-BANK O O O O I-COMMENTS_ADJ
1593,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O
1594,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O
1595,O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
1596,O O O O O O B-COMMENTS_N I-COMMENTS_N O O
1597,B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O
1598,O O O O O O O O O B-COMMENTS_ADJ
1599,O O O O O O O O O B-BANK I-BANK
1600,O O O O O O O O O O O O O O O B-BANK I-BANK O
1601,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O
1602,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O
1603,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O
1604,O O B-BANK I-BANK O O O
1605,O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1606,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1607,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
1608,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O O O O O O O O O O O O O O O O O O O
1609,O O O B-COMMENTS_N I-COMMENTS_N O O O O
1610,B-BANK I-BANK O O B-BANK I-BANK O O O B-BANK I-BANK O O O B-BANK I-BANK O O O
1611,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N
1612,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O
1613,O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O
1614,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1615,O O O O O O O O O O
1616,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1617,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1618,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O B-COMMENTS_ADJ
1619,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O
1620,O O O O O O O O O O O O O O O B-PRODUCT O O O B-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1621,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1622,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O
1623,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1624,O O O O O O O O O O O O O O O O O O
1625,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
1626,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O
1627,O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
1628,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O
1629,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O
1630,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
1631,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1632,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT O O
1633,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O
1634,O O O O O O O O O O O O O
1635,O O O O O O O O O O O O O O O
1636,B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1637,O O O O O O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ O
1638,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O
1639,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1640,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1641,B-PRODUCT I-PRODUCT I-PRODUCT O O O
1642,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O
1643,B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O
1644,B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT O
1645,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N
1646,O O O B-COMMENTS_N I-COMMENTS_N O O O O
1647,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O
1648,O O O B-COMMENTS_N I-COMMENTS_N O
1649,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1650,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1651,O O O O O O O O O O O O O O O O O O O O O O O O
1652,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
1653,O O O O O B-PRODUCT I-PRODUCT O O O O I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1654,O O O O O O O O O O O O O
1655,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O
1656,O O O O O O O O O O O O
1657,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O
1658,B-BANK I-BANK O O O O O O O O O O O O
1659,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O
1660,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O
1661,O O B-PRODUCT I-PRODUCT B-PRODUCT
1662,O O O O O O O O O B-PRODUCT I-PRODUCT
1663,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N
1664,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1665,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1666,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1667,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O
1668,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ
1669,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1670,O O O O O O O O O O O O B-BANK I-BANK O O O O
1671,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT
1672,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ
1673,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O
1674,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ
1675,O O O O O O B-COMMENTS_N I-COMMENTS_N O O
1676,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1677,O O O O O O B-COMMENTS_N I-COMMENTS_N O O
1678,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O
1679,O O O O O O O
1680,O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O
1681,O O O O O I-PRODUCT O O O O O B-BANK I-BANK O O O O O O O O O O O O B-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1682,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O O O
1683,O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ
1684,B-BANK I-BANK O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N
1685,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O
1686,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O
1687,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O
1688,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O
1689,O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O
1690,O O O O O O O O O O O O O O O
1691,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1692,B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O
1693,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O
1694,O B-PRODUCT O O O O O O O O O O O O O O O O
1695,O O B-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1696,O O O O O B-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N
1697,O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O
1698,O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O
1699,B-COMMENTS_N I-COMMENTS_N O O O O O O
1700,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1701,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O
1702,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1703,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1704,O O O O O B-BANK I-BANK O I-COMMENTS_ADJ I-COMMENTS_ADJ
1705,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ
1706,O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O
1707,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O
1708,B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1709,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1710,O O O O O O O O I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ
1711,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1712,B-BANK I-BANK O
1713,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1714,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O
1715,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1716,O O B-PRODUCT I-PRODUCT O O O O O
1717,O O O B-COMMENTS_N I-COMMENTS_N O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
1718,O O O O B-PRODUCT O B-BANK I-BANK O O B-PRODUCT
1719,O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ O
1720,O O O O O O O O O
1721,O B-COMMENTS_ADJ O
1722,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O
1723,O O O O O O O B-COMMENTS_ADJ
1724,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O
1725,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O
1726,O O O O O O O O
1727,O O O O O O O O O
1728,O O O B-COMMENTS_ADJ O O O
1729,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1730,B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O
1731,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O
1732,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O
1733,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1734,O O O O O O O O O I-BANK I-BANK O B-COMMENTS_ADJ
1735,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O I-COMMENTS_ADJ O
1736,O O O O B-COMMENTS_ADJ O O O O O B-PRODUCT O O O O O O I-COMMENTS_ADJ O O
1737,O O O O O O O B-PRODUCT I-PRODUCT
1738,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1739,O O O O O O O O O O B-PRODUCT I-PRODUCT
1740,O O O O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O
1741,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O
1742,O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O
1743,B-BANK I-BANK O O O O O
1744,O O O O O O O O B-BANK I-BANK O O O O O O O
1745,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O
1746,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O
1747,O O O O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ O
1748,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1749,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
1750,O O O B-BANK I-BANK O O O O O O
1751,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O
1752,O O B-COMMENTS_N I-COMMENTS_N O O O O
1753,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT
1754,O O O O O O O O B-PRODUCT I-PRODUCT O B-BANK I-BANK B-BANK I-BANK
1755,O O O O B-BANK I-BANK I-BANK I-BANK O O
1756,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O
1757,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1758,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O
1759,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O
1760,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1761,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O
1762,O O O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1763,O O O O O O B-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
1764,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ O O
1765,O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O
1766,O B-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1767,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O
1768,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1769,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1770,O O O O O O O O O O O O O O O O
1771,O O B-BANK I-BANK I-BANK I-BANK O O O B-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O
1772,B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_ADJ
1773,B-PRODUCT I-PRODUCT O O O
1774,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1775,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O
1776,O O O O O O
1777,O O O O B-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O
1778,O O O B-PRODUCT I-PRODUCT O O
1779,B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1780,O O B-COMMENTS_N I-COMMENTS_N O O
1781,O O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O
1782,O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O
1783,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O
1784,O O O O O B-PRODUCT I-BANK O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1785,O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1786,O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O
1787,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O
1788,O O O O O B-COMMENTS_N I-COMMENTS_N O
1789,O O O O O O O O
1790,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O O O
1791,O O O B-BANK I-BANK O O O O O O O O O O O O O O
1792,O O O O B-COMMENTS_N I-COMMENTS_N
1793,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1794,O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O B-BANK I-BANK B-COMMENTS_N O O O O O O
1795,O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O
1796,B-BANK I-BANK O O O O O O O
1797,O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ
1798,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT
1799,O O O O O O O O O
1800,O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
1801,O O O O O O O O O O O O O O O O O O
1802,O O O O O O O B-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O
1803,O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O
1804,B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O
1805,O O O O B-PRODUCT I-PRODUCT O
1806,O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O O O
1807,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O
1808,O O O B-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
1809,O O O O O O O B-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O
1810,O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N
1811,O O O O O O O O O O O O
1812,O O O O O O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ
1813,O O O O O O O O B-PRODUCT I-PRODUCT O O
1814,O O O O O O O O O O O O O O
1815,O B-PRODUCT O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O
1816,B-BANK I-BANK I-BANK I-BANK O O O O
1817,O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O
1818,O O O O O O O O O O
1819,O O O O O O O O
1820,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
1821,O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O
1822,O O O O O
1823,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1824,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O
1825,B-PRODUCT O O O O O O O O O O O O O O O O B-PRODUCT
1826,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O
1827,O O O O O O O O O B-BANK I-BANK O O O O O O O
1828,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O
1829,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O
1830,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O
1831,O O O B-COMMENTS_N I-COMMENTS_N O
1832,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ
1833,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ
1834,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O
1835,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O
1836,O O O O O O O O O O I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O
1837,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O
